class,SPEED,HARD_DRIVE,RAM,SCREEN,CD,MULTI,FIRM,ADS,TREND
3745,66,2100,16,15,1,0,0,273,18
2189,50,212,4,14,0,0,1,273,18
2399,75,428,16,15,1,0,0,273,18
2338,33,170,4,15,0,0,1,273,18
2799,66,527,16,15,1,0,0,273,18
1895,50,420,4,14,1,1,0,273,18
1554,33,214,4,14,0,0,0,273,18
3095,66,1000,24,14,1,0,0,273,18
2499,66,340,4,14,0,0,1,273,18
2040,33,426,8,14,1,0,0,273,18
1995,33,540,8,14,1,0,0,273,18
2999,100,528,16,17,1,0,0,273,18
3093,33,1000,24,14,1,1,0,273,18
3543,100,1000,24,14,1,1,0,273,18
2454,100,426,8,14,1,0,0,273,18
1854,33,426,8,14,1,0,0,273,18
1690,33,340,4,17,0,0,0,273,18
1865,66,425,8,15,0,0,0,273,18
1995,66,340,8,14,1,1,0,273,18
2854,33,1000,24,14,1,0,0,273,18
1494,25,214,4,14,1,1,0,273,18
2590,66,528,16,14,1,0,0,273,18
1899,33,420,4,14,1,0,0,273,18
2543,100,426,8,14,1,1,0,273,18
1645,33,214,4,14,0,0,0,273,18
1689,33,212,4,14,0,0,1,273,18
3415,66,1080,16,17,1,0,0,273,18
1699,50,340,8,15,1,0,0,273,18
1890,33,528,8,14,1,0,0,273,18
2749,100,420,8,17,1,0,0,273,18
2185,33,425,8,15,1,1,0,273,18
2018,50,340,8,17,1,0,0,273,18
2938,50,340,4,15,0,0,1,273,18
1599,33,210,4,14,1,0,0,273,18
2254,33,528,16,14,1,0,0,273,18
1299,33,210,4,14,0,0,0,273,18
2040,33,528,8,14,1,0,0,273,18
2465,66,540,8,17,1,0,0,273,18
2558,25,212,4,17,0,0,1,273,18
1529,33,210,4,14,1,1,0,273,18
2145,66,540,8,15,1,0,0,273,18
1795,66,214,4,14,0,0,0,273,18
2945,33,1000,24,14,1,0,0,273,18
2440,33,528,16,15,1,0,0,273,18
2385,33,1080,8,15,0,0,0,273,18
3358,50,340,4,17,0,0,1,273,18
1999,33,420,4,14,1,0,0,273,18
1945,33,426,8,14,1,0,0,273,18
2555,66,540,8,15,1,1,0,273,18
1595,33,340,8,14,0,0,0,273,18
3004,33,1000,24,14,1,0,0,273,18
2390,33,540,8,17,1,0,0,273,18
2305,66,425,8,15,1,1,0,273,18
2095,66,540,8,15,0,0,0,273,18
2427,66,540,8,15,1,1,0,273,18
2744,66,528,16,14,1,0,0,273,18
1594,33,340,4,14,1,1,0,273,18
2129,66,420,8,14,1,1,0,273,18
1899,66,250,4,15,1,1,0,273,18
2194,33,426,8,14,1,0,0,273,18
1798,33,340,4,17,0,0,0,273,18
2004,33,426,8,14,1,0,0,273,18
1999,33,420,4,15,1,0,0,273,18
2658,50,212,4,15,0,0,1,273,18
1288,33,340,4,15,0,0,0,273,18
1495,33,214,4,14,0,0,0,273,18
2499,100,428,16,15,1,0,0,273,18
2040,33,426,8,15,1,0,0,273,18
2795,100,528,16,14,1,0,0,273,18
2485,66,1080,8,15,0,0,0,273,18
2890,33,1000,24,15,1,0,0,273,18
2455,33,540,8,15,1,1,0,273,18
1679,33,340,8,15,1,0,0,273,18
1468,33,340,4,15,0,0,0,273,18
1998,33,340,8,17,1,0,0,273,18
1499,33,210,4,14,1,0,0,273,18
2199,66,420,8,14,1,0,0,273,18
1495,33,340,4,14,0,0,0,273,18
1999,66,420,8,14,1,0,0,273,18
3190,66,1000,24,14,1,0,0,273,18
1899,66,340,8,15,0,0,0,273,18
2118,66,340,8,17,1,0,0,273,18
2099,33,420,4,14,1,0,0,273,18
1645,33,214,4,14,0,0,0,273,18
1745,66,425,8,15,0,0,0,273,18
2290,33,528,16,15,1,0,0,273,18
2688,33,212,4,17,0,0,1,273,18
2440,33,528,16,14,1,0,0,273,18
1704,33,214,4,14,0,0,0,273,18
2830,100,540,8,17,1,0,0,273,18
2943,33,1000,24,14,1,1,0,273,18
2299,66,428,16,15,1,0,0,273,18
2265,33,540,8,15,1,0,0,273,18
1249,25,100,4,14,0,0,1,273,18
2190,66,528,8,14,1,0,0,273,18
3015,66,1080,16,15,0,0,0,273,18
2635,66,1080,8,15,1,0,0,273,18
2190,66,426,8,15,1,0,0,273,18
1895,33,540,8,15,0,0,0,273,18
1849,33,340,4,14,0,0,1,273,18
2449,100,527,8,15,1,0,0,273,18
2629,100,420,8,15,1,1,0,273,18
1595,66,214,4,14,0,0,0,273,18
1795,66,340,8,14,0,0,0,273,18
1938,25,120,4,15,0,0,1,273,18
2365,33,540,8,17,1,0,0,273,18
1495,33,340,4,14,1,1,0,273,18
3040,33,1000,24,15,1,0,0,273,18
1890,66,214,4,14,0,0,0,273,18
2643,66,528,16,14,1,1,0,273,18
3044,33,1000,24,14,1,0,0,273,18
2490,100,528,8,14,1,0,0,273,18
1945,33,426,8,14,1,0,0,273,18
2218,66,250,4,17,1,1,0,273,18
1995,33,540,8,15,0,0,0,273,18
2138,25,212,4,15,0,0,1,273,18
2554,66,528,16,14,1,0,0,273,18
3344,66,1000,24,14,1,0,0,273,18
1794,33,340,4,14,1,1,0,273,18
2159,66,170,4,14,0,0,1,273,18
2890,33,1000,24,14,1,0,0,273,18
3454,100,1000,24,14,1,0,0,273,18
2243,66,426,8,14,1,1,0,273,18
2495,66,528,16,14,1,0,0,273,18
3154,66,1000,24,14,1,0,0,273,18
1559,25,212,4,14,0,0,1,273,18
2768,50,212,4,15,0,0,1,273,18
3085,66,540,16,15,1,1,0,273,18
2779,66,340,4,14,0,0,1,273,18
1499,33,210,4,15,1,0,0,273,18
2245,66,540,8,15,1,0,0,273,18
2618,66,428,16,17,1,0,0,273,18
1488,50,340,4,15,0,0,0,273,18
2079,50,212,4,14,0,0,1,273,18
3644,100,1000,24,14,1,0,0,273,18
1894,33,214,4,14,0,0,0,273,18
2790,100,540,8,14,1,1,0,273,18
2535,33,1080,8,15,1,0,0,273,18
3194,33,1000,24,14,1,0,0,273,18
2268,33,212,4,15,0,0,1,273,18
2490,100,426,8,15,1,0,0,273,18
1199,33,340,4,14,0,0,0,273,18
1995,66,425,8,15,1,1,0,273,18
2595,66,528,8,15,1,0,0,273,18
2099,66,420,8,14,1,0,0,273,18
2490,100,426,8,14,1,0,0,273,18
1399,50,340,4,14,0,0,0,273,18
2044,66,214,4,14,0,0,0,273,18
1890,66,214,4,15,0,0,0,273,18
2625,66,540,16,15,0,0,0,273,18
2190,66,426,8,14,1,0,0,273,18
1590,33,214,4,15,0,0,0,273,18
2358,25,120,4,17,0,0,1,273,18
2390,75,420,4,14,1,1,0,273,18
2590,66,528,16,15,1,0,0,273,18
3358,66,340,4,15,0,0,1,273,18
2890,100,528,16,14,1,0,0,273,18
2165,66,540,8,15,1,0,0,273,18
2738,66,170,4,15,0,0,1,273,18
1943,33,426,8,14,1,1,0,273,18
2099,66,527,8,14,1,0,0,273,18
2290,33,528,16,14,1,0,0,273,18
2365,66,540,8,15,1,0,0,273,18
2118,50,250,4,17,1,1,0,273,18
1395,33,214,4,14,0,0,0,273,18
2449,100,420,8,15,1,0,0,273,18
2627,100,540,8,15,1,1,0,273,18
1854,66,214,4,14,0,0,0,273,18
2899,100,420,8,17,1,0,0,273,18
2399,66,450,8,15,1,1,0,273,18
2594,33,528,16,14,1,0,0,273,18
2245,66,540,8,15,1,1,0,273,18
2095,100,214,4,14,0,0,0,273,18
2479,100,420,8,15,1,1,0,273,18
3490,100,1000,24,15,1,0,0,273,18
1495,33,214,4,14,0,0,0,273,18
2145,33,540,8,15,1,0,0,273,18
2404,33,528,16,14,1,0,0,273,18
2525,33,540,8,15,1,0,0,273,18
1195,25,214,4,14,0,0,0,273,18
2625,66,540,8,15,1,0,0,273,18
3188,50,212,4,17,0,0,1,273,18
1695,50,340,8,14,0,0,0,273,18
1625,33,425,8,15,0,0,0,273,18
3190,66,1000,24,15,1,0,0,273,18
1745,33,425,8,15,0,0,0,273,18
2929,66,527,16,15,1,1,0,273,18
2344,100,214,4,14,0,0,0,273,18
2344,66,426,8,14,1,0,0,273,18
1590,33,214,4,14,0,0,0,273,18
1890,33,426,8,14,1,0,0,273,18
1795,33,426,8,14,1,0,0,273,18
3040,33,1000,24,14,1,0,0,273,18
3044,100,528,16,14,1,0,0,273,18
2095,66,426,8,14,1,0,0,273,18
2495,100,540,8,15,1,0,0,273,18
3490,100,1000,24,14,1,0,0,273,18
2095,66,426,8,14,1,0,0,273,18
1595,33,210,4,14,1,1,0,273,18
1799,66,340,8,15,1,0,0,273,18
3199,66,527,16,17,1,0,0,273,18
1295,33,340,4,14,0,0,0,273,18
1890,33,426,8,15,1,0,0,273,18
1395,25,340,8,14,0,0,0,273,18
2444,33,528,16,14,1,0,0,273,18
1818,50,340,4,17,0,0,0,273,18
1799,50,250,4,15,1,1,0,273,18
3778,66,340,4,17,0,0,1,273,18
1744,33,214,4,14,0,0,0,273,18
2499,100,420,8,15,1,0,0,273,18
2899,66,527,16,15,1,0,0,273,18
2195,33,528,16,14,1,0,0,273,18
3299,66,1000,16,15,1,0,0,273,18
2154,100,214,4,14,0,0,0,273,18
2295,66,540,8,15,1,0,0,273,18
2644,100,426,8,14,1,0,0,273,18
2190,100,214,4,15,0,0,0,273,18
2359,50,340,4,14,0,0,1,273,18
2630,66,540,8,17,1,0,0,273,18
2525,66,540,16,15,0,0,0,273,18
3158,66,170,4,17,0,0,1,273,18
3395,100,1000,24,14,1,0,0,273,18
3078,50,212,4,17,0,0,1,273,18
1890,33,340,4,17,0,0,0,273,18
1875,33,425,8,15,1,1,0,273,18
2595,100,540,8,14,1,0,0,273,18
2154,66,426,8,14,1,0,0,273,18
2549,100,420,8,15,1,0,0,273,18
2195,75,420,4,14,1,0,0,273,18
1759,33,170,4,14,0,0,1,273,18
2890,100,528,16,15,1,0,0,273,18
2145,33,540,8,15,1,1,0,273,18
2845,66,540,16,17,0,0,0,273,18
1995,66,340,4,14,1,0,0,225,17
2154,100,426,4,14,0,0,0,225,17
1795,66,420,4,14,1,0,0,225,17
2290,33,528,16,14,1,0,0,225,17
1895,66,425,8,14,1,0,0,225,17
3194,33,1000,24,14,1,0,0,225,17
2099,33,212,8,14,1,1,0,225,17
1590,33,426,4,15,0,0,0,225,17
3928,100,728,8,15,0,0,1,225,17
2854,33,1000,24,14,1,0,0,225,17
2493,33,528,16,14,1,1,0,225,17
2095,66,426,8,14,1,0,0,225,17
2118,66,250,4,17,1,1,0,225,17
1899,66,340,8,15,0,0,0,225,17
1795,66,426,4,14,0,0,0,225,17
2099,66,420,8,14,1,0,0,225,17
1395,33,214,4,14,0,0,0,225,17
1943,33,426,8,14,1,1,0,225,17
1890,66,426,4,15,0,0,0,225,17
2929,66,527,16,15,1,1,0,225,17
1299,33,340,4,14,1,0,0,225,17
2795,100,528,16,14,1,0,0,225,17
2499,100,420,8,15,1,0,0,225,17
3543,100,1000,24,14,1,1,0,225,17
1195,25,214,4,14,0,0,0,225,17
3044,100,528,16,14,1,0,0,225,17
2554,66,528,16,14,1,0,0,225,17
1590,33,426,4,14,0,0,0,225,17
2499,100,428,16,15,1,0,0,225,17
2629,100,420,8,15,1,1,0,225,17
2295,66,420,8,15,1,0,0,225,17
1925,66,425,8,15,1,1,0,225,17
1805,33,425,8,15,1,0,0,225,17
2599,100,527,8,15,1,0,0,225,17
1495,33,426,4,14,0,0,0,225,17
1799,66,250,4,15,1,1,0,225,17
2643,66,528,16,14,1,1,0,225,17
2595,66,528,8,15,1,0,0,225,17
2290,33,528,16,15,1,0,0,225,17
1554,33,426,4,14,0,0,0,225,17
2543,100,426,8,14,1,1,0,225,17
2629,66,270,4,14,0,0,1,225,17
2943,100,528,16,14,1,1,0,225,17
2644,100,426,8,14,1,0,0,225,17
1645,33,214,4,14,0,0,0,225,17
2075,66,540,8,15,1,0,0,225,17
1645,33,425,8,15,0,0,0,225,17
2190,100,426,4,15,0,0,0,225,17
3564,66,340,8,15,0,0,1,225,17
3040,33,1000,24,15,1,0,0,225,17
3108,33,270,4,17,0,0,1,225,17
2243,66,426,8,14,1,1,0,225,17
2449,100,420,8,15,1,0,0,225,17
2568,33,270,4,15,0,0,1,225,17
1488,50,340,4,15,0,0,0,225,17
1970,66,420,4,14,1,1,0,225,17
3243,66,1000,24,14,1,1,0,225,17
3984,66,340,8,17,0,0,1,225,17
2190,66,426,8,15,1,0,0,225,17
2195,33,528,16,14,1,0,0,225,17
1618,33,340,4,17,0,0,0,225,17
2149,66,420,8,15,1,0,0,225,17
2795,33,1000,24,14,1,0,0,225,17
1699,50,340,8,15,1,0,0,225,17
3344,66,1000,24,14,1,0,0,225,17
2190,100,426,4,14,0,0,0,225,17
2495,66,528,16,14,1,0,0,225,17
1608,33,340,4,14,1,1,0,225,17
2099,66,527,8,14,1,0,0,225,17
1288,33,340,4,15,0,0,0,225,17
1599,33,210,4,14,1,1,0,225,17
2634,66,540,8,17,1,0,0,225,17
3349,100,728,8,14,0,0,1,225,17
3093,33,1000,24,14,1,1,0,225,17
1399,33,210,4,14,1,1,0,225,17
3628,66,270,4,17,0,0,1,225,17
3190,66,1000,24,14,1,0,0,225,17
2194,33,426,8,14,1,0,0,225,17
2899,66,527,16,15,1,0,0,225,17
1549,33,210,4,15,1,1,0,225,17
2590,66,528,16,15,1,0,0,225,17
2599,100,420,8,15,1,0,0,225,17
2004,33,426,8,14,1,0,0,225,17
2943,33,1000,24,14,1,1,0,225,17
2040,33,426,8,14,1,0,0,225,17
2594,33,528,16,14,1,0,0,225,17
1740,33,426,4,15,0,0,0,225,17
1595,33,340,8,14,0,0,0,225,17
2093,33,426,8,14,1,1,0,225,17
2109,33,270,4,14,0,0,1,225,17
1499,33,340,4,14,1,1,0,225,17
1408,33,340,4,14,1,1,0,225,17
2344,100,426,4,14,0,0,0,225,17
1379,33,340,4,14,0,0,0,225,17
2590,66,528,16,14,1,0,0,225,17
1475,33,200,4,14,0,0,1,225,17
1704,33,426,4,14,0,0,0,225,17
2890,33,1000,24,15,1,0,0,225,17
1468,33,340,4,15,0,0,0,225,17
1499,33,340,4,14,1,0,0,225,17
2299,66,540,8,15,1,0,0,225,17
2049,33,270,4,14,0,0,1,225,17
1854,33,426,8,14,1,0,0,225,17
2618,66,428,16,17,1,0,0,225,17
1974,33,200,4,14,1,0,1,225,17
2890,66,1000,16,14,1,0,0,225,17
1945,33,426,8,14,1,0,0,225,17
1890,66,426,4,14,0,0,0,225,17
2190,66,426,8,14,1,0,0,225,17
4348,100,728,8,17,0,0,1,225,17
2749,100,420,8,17,1,0,0,225,17
1679,33,340,8,15,1,0,0,225,17
2590,33,1000,16,14,1,0,0,225,17
2899,100,420,8,17,1,0,0,225,17
2399,66,528,8,15,1,1,0,225,17
3040,33,1000,24,14,1,0,0,225,17
2129,66,420,8,14,1,1,0,225,17
1899,66,420,8,14,1,1,0,225,17
1890,33,426,8,15,1,0,0,225,17
2799,66,527,16,15,1,0,0,225,17
2440,33,528,16,14,1,0,0,225,17
1249,25,100,4,14,0,0,1,225,17
2254,33,528,16,14,1,0,0,225,17
2718,75,428,16,17,1,0,0,225,17
2404,33,528,16,14,1,0,0,225,17
1725,33,340,4,14,0,0,1,225,17
2985,66,340,8,14,0,0,1,225,17
1998,33,340,8,17,1,0,0,225,17
1818,50,340,4,17,0,0,0,225,17
2049,66,420,8,15,1,1,0,225,17
1969,66,425,8,14,0,0,0,225,17
1199,33,210,4,14,0,0,0,225,17
1799,66,340,8,15,1,0,0,225,17
1559,66,212,4,14,0,0,0,225,17
2479,100,420,8,15,1,1,0,225,17
2740,33,1000,16,14,1,0,0,225,17
2345,33,528,16,14,1,0,0,225,17
1395,25,340,8,14,0,0,0,225,17
1499,33,210,4,14,1,1,0,225,17
2199,66,420,8,14,1,0,0,225,17
2344,66,426,8,14,1,0,0,225,17
2095,100,426,4,14,0,0,0,225,17
2818,100,428,16,17,1,0,0,225,17
3190,100,1000,16,14,1,0,0,225,17
3208,66,270,4,15,0,0,1,225,17
1379,25,212,4,14,0,0,1,225,17
2890,100,528,16,15,1,0,0,225,17
2199,100,340,8,14,0,0,0,225,17
2444,33,528,16,14,1,0,0,225,17
2408,66,540,8,15,1,1,0,225,17
2549,100,420,8,15,1,0,0,225,17
2999,100,528,16,17,1,0,0,225,17
1445,50,214,4,14,0,0,0,225,17
3454,100,1000,24,14,1,0,0,225,17
2349,100,420,8,15,1,0,0,225,17
2170,66,340,4,14,1,1,0,225,17
2490,100,426,8,14,1,0,0,225,17
2399,75,428,16,15,1,0,0,225,17
2854,100,528,16,14,1,0,0,225,17
1745,66,340,8,14,0,0,0,225,17
3199,66,527,16,17,1,0,0,225,17
1999,66,340,8,14,1,1,0,225,17
1855,66,425,8,15,1,0,0,225,17
3490,100,1000,24,14,1,0,0,225,17
2470,66,420,8,15,1,1,0,225,17
2040,33,426,8,15,1,0,0,225,17
1894,33,426,4,14,0,0,0,225,17
1999,66,527,8,14,1,1,0,225,17
1744,33,426,4,14,0,0,0,225,17
2890,33,1000,24,14,1,0,0,225,17
1854,66,426,4,14,0,0,0,225,17
1645,33,426,4,14,0,0,0,225,17
2299,66,340,4,14,0,0,1,225,17
1999,66,420,8,14,1,0,0,225,17
2454,100,426,8,14,1,0,0,225,17
2095,66,426,8,14,1,0,0,225,17
3190,66,1000,24,15,1,0,0,225,17
1999,66,420,8,14,1,1,0,225,17
2118,66,340,8,17,1,0,0,225,17
2875,66,1080,16,15,1,0,0,225,17
2449,100,527,8,15,1,0,0,225,17
1199,33,340,4,14,0,0,0,225,17
3395,100,1000,24,14,1,0,0,225,17
2154,66,426,8,14,1,0,0,225,17
2945,33,1000,24,14,1,0,0,225,17
2744,66,528,16,14,1,0,0,225,17
3095,66,1000,24,14,1,0,0,225,17
1399,50,340,4,14,0,0,0,225,17
1645,50,340,8,14,0,0,0,225,17
2099,66,420,8,14,1,1,0,225,17
2895,100,528,8,15,1,0,0,225,17
3490,100,1000,24,15,1,0,0,225,17
2628,33,270,4,15,0,0,1,225,17
2988,33,270,4,17,0,0,1,225,17
1399,50,210,4,14,0,0,0,225,17
2044,66,426,4,14,0,0,0,225,17
2378,25,212,4,17,0,0,1,225,17
1945,33,426,8,14,1,0,0,225,17
3195,66,1080,16,17,1,0,0,225,17
1890,33,426,8,14,1,0,0,225,17
2299,66,540,8,15,1,1,0,225,17
1958,25,212,4,15,0,0,1,225,17
3299,66,1000,16,15,1,0,0,225,17
2044,33,426,8,14,1,0,0,225,17
1695,66,425,8,15,0,0,0,225,17
3644,100,1000,24,14,1,0,0,225,17
1545,66,214,4,14,0,0,0,225,17
1740,33,426,4,14,0,0,0,225,17
2343,33,528,16,14,1,1,0,225,17
2018,50,340,8,17,1,0,0,225,17
3044,33,1000,24,14,1,0,0,225,17
3048,33,270,4,17,0,0,1,225,17
2015,66,425,8,14,1,1,0,225,17
1989,33,270,4,14,0,0,1,225,17
2299,66,428,16,15,1,0,0,225,17
2890,100,528,16,14,1,0,0,225,17
1469,33,212,4,14,0,0,0,225,17
3154,66,1000,24,14,1,0,0,225,17
2688,33,270,4,15,0,0,1,225,17
2440,33,528,16,15,1,0,0,225,17
2490,100,426,8,15,1,0,0,225,17
1798,33,340,4,17,0,0,0,225,17
1795,33,426,8,14,1,0,0,225,17
3004,33,1000,24,14,1,0,0,225,17
2395,100,426,8,14,1,0,0,225,17
2059,66,540,8,14,0,0,0,248,16
1940,33,528,8,15,1,0,0,248,16
1495,33,214,4,14,0,0,0,248,16
2890,33,1000,24,14,1,0,0,248,16
2189,33,212,8,15,1,1,0,248,16
2494,33,720,16,14,1,0,0,248,16
2895,100,528,16,14,1,0,0,248,16
2644,33,720,16,14,1,0,0,248,16
1445,50,214,4,14,0,0,0,248,16
2094,33,528,8,14,1,0,0,248,16
1488,66,340,4,15,0,0,0,248,16
1649,66,212,4,15,0,0,0,248,16
2345,100,528,8,14,1,0,0,248,16
3443,100,1000,24,14,1,1,0,248,16
2145,66,730,8,15,1,0,0,248,16
2299,66,340,4,14,0,0,1,248,16
1995,33,528,8,14,1,0,0,248,16
1379,50,340,4,14,0,0,0,248,16
2988,33,270,4,17,0,0,1,248,16
3093,33,1000,24,14,1,1,0,248,16
1798,50,340,4,17,0,0,0,248,16
1590,33,214,4,14,0,0,0,248,16
2015,66,540,8,15,1,1,0,248,16
1645,50,340,8,14,0,0,0,248,16
1299,50,340,4,14,0,0,0,248,16
1418,33,250,2,17,0,0,0,248,16
3390,100,1000,24,14,1,0,0,248,16
3108,33,270,4,17,0,0,1,248,16
2240,33,1000,8,14,1,0,0,248,16
2190,66,528,8,15,1,0,0,248,16
2643,66,720,16,14,1,1,0,248,16
1149,33,250,2,14,0,0,0,248,16
1965,66,540,8,14,1,0,0,248,16
1698,50,340,4,14,1,1,0,248,16
1840,66,214,4,14,0,0,0,248,16
1999,66,528,8,15,1,0,0,248,16
1548,33,340,4,14,1,1,0,248,16
2304,33,720,16,14,1,0,0,248,16
3193,66,1000,24,14,1,1,0,248,16
2495,66,720,16,14,1,0,0,248,16
2299,66,540,8,15,1,0,0,248,16
3984,66,364,8,17,0,0,1,248,16
1599,66,340,4,14,1,0,0,248,16
2699,66,527,16,15,1,1,0,248,16
2985,66,364,8,14,0,0,1,248,16
1595,33,340,8,14,0,0,0,248,16
1728,33,212,4,14,1,1,0,248,16
1995,66,340,4,14,1,0,0,248,16
2298,33,528,8,17,1,0,0,248,16
1974,33,200,4,14,1,1,1,248,16
3564,66,364,8,15,0,0,1,248,16
2915,66,1080,16,15,1,1,0,248,16
999,33,250,2,14,0,0,0,248,16
2098,50,340,4,17,0,0,0,248,16
1925,66,425,8,15,1,1,0,248,16
1799,66,340,4,15,0,0,0,248,16
3104,66,1000,24,14,1,0,0,248,16
2045,66,730,8,15,1,0,0,248,16
1918,33,340,4,17,1,1,0,248,16
1989,33,270,4,14,0,0,1,248,16
2143,33,528,8,14,1,1,0,248,16
2095,66,528,8,14,1,0,0,248,16
2099,66,420,8,14,1,1,0,248,16
1499,33,340,4,14,1,1,0,248,16
1999,66,420,8,14,1,1,0,248,16
2095,66,528,8,14,1,0,0,248,16
2170,66,340,4,14,1,1,0,248,16
2265,66,730,8,15,1,0,0,248,16
3045,66,1000,24,14,1,0,0,248,16
2128,66,425,8,14,1,0,0,248,16
2090,100,214,4,14,0,0,0,248,16
1199,33,340,4,14,0,0,0,248,16
2318,66,428,8,17,1,1,0,248,16
1399,66,340,4,14,0,0,0,248,16
2340,33,720,16,15,1,0,0,248,16
3208,66,270,4,15,0,0,1,248,16
1695,66,340,8,14,0,0,0,248,16
2628,33,270,4,15,0,0,1,248,16
1088,33,250,2,15,0,0,0,248,16
2190,66,528,8,14,1,0,0,248,16
3140,66,1000,24,14,1,0,0,248,16
1149,33,340,4,14,0,0,0,248,16
2744,66,720,16,14,1,0,0,248,16
2490,33,720,16,15,1,0,0,248,16
2165,66,730,8,15,1,1,0,248,16
1998,66,340,8,15,1,1,0,248,16
1195,33,528,8,14,1,0,0,248,16
2745,100,720,16,14,1,0,0,248,16
1499,33,340,4,14,1,1,0,248,16
3040,33,1000,24,15,1,0,0,248,16
2090,33,528,8,15,1,0,0,248,16
1299,33,340,4,14,1,0,0,248,16
1299,33,210,4,14,0,0,0,248,16
1399,33,210,4,14,0,0,0,248,16
1559,33,212,4,15,0,0,0,248,16
2945,33,1000,24,14,1,0,0,248,16
1469,33,212,4,14,0,0,0,248,16
1725,33,340,4,14,0,0,1,248,16
1568,33,250,2,17,0,0,0,248,16
2795,33,1000,24,14,1,0,0,248,16
1395,33,214,4,14,0,0,0,248,16
1588,33,340,4,15,1,1,0,248,16
1740,33,214,4,15,0,0,0,248,16
2568,33,270,4,15,0,0,1,248,16
1798,33,340,4,17,0,0,0,248,16
1899,66,420,8,14,1,1,0,248,16
1499,33,210,4,14,1,1,0,248,16
2543,33,720,16,14,1,1,0,248,16
1904,33,528,8,14,1,0,0,248,16
2554,66,720,16,14,1,0,0,248,16
3194,33,1000,24,14,1,0,0,248,16
2099,66,420,8,14,1,1,0,248,16
2590,66,720,16,15,1,0,0,248,16
4292,100,728,8,17,0,0,1,248,16
1549,33,210,4,15,1,1,0,248,16
2295,66,420,8,15,1,0,0,248,16
1840,66,214,4,15,0,0,0,248,16
2943,33,1000,24,14,1,1,0,248,16
1993,33,528,8,14,1,1,0,248,16
1599,66,340,8,15,0,0,0,248,16
2099,66,420,8,14,1,0,0,248,16
1960,66,425,8,15,1,0,0,248,16
3048,33,270,4,17,0,0,1,248,16
1199,33,210,4,14,0,0,0,248,16
3872,100,728,8,15,0,0,1,248,16
1408,33,340,4,14,1,1,0,248,16
1999,66,527,8,14,1,0,0,248,16
1779,50,340,4,15,0,0,0,248,16
1195,25,214,4,14,0,0,0,248,16
1399,33,210,4,14,1,1,0,248,16
2590,66,720,16,14,1,0,0,248,16
2098,33,340,4,17,0,0,0,248,16
1994,66,214,4,14,0,0,0,248,16
2840,100,720,16,14,1,0,0,248,16
2105,66,730,8,15,1,1,0,248,16
1795,66,420,4,14,1,0,0,248,16
1779,33,340,4,15,0,0,0,248,16
2740,100,1000,8,14,1,0,0,248,16
2049,66,420,8,15,1,0,0,248,16
2198,66,540,8,15,1,1,0,248,16
1818,66,340,4,17,0,0,0,248,16
2594,100,528,8,14,1,0,0,248,16
1745,66,214,4,14,0,0,0,248,16
2390,33,1000,8,14,1,0,0,248,16
3115,66,1080,16,17,1,0,0,248,16
2499,66,527,16,15,1,0,0,248,16
1888,66,340,8,15,1,0,0,248,16
1379,33,340,4,14,0,0,0,248,16
1970,66,420,4,14,1,1,0,248,16
1999,66,540,8,15,1,0,0,248,16
2059,66,425,8,15,0,0,0,248,16
2228,66,425,8,14,1,1,0,248,16
2440,100,528,8,15,1,0,0,248,16
1554,33,214,4,14,0,0,0,248,16
1645,33,214,4,14,0,0,0,248,16
1818,66,212,4,14,1,1,0,248,16
1895,66,730,8,15,0,0,0,248,16
2799,66,527,16,17,1,0,0,248,16
3294,66,1000,24,14,1,0,0,248,16
1999,66,527,8,14,1,1,0,248,16
1618,33,340,4,17,0,0,0,248,16
1238,33,250,2,15,0,0,0,248,16
1395,25,340,8,14,0,0,0,248,16
2090,33,528,8,14,1,0,0,248,16
2545,66,528,8,15,1,0,0,248,16
2840,100,720,16,15,1,0,0,248,16
1940,33,528,8,14,1,0,0,248,16
2599,66,527,16,15,1,0,0,248,16
3628,66,270,4,17,0,0,1,248,16
3004,33,1000,24,14,1,0,0,248,16
3295,100,1000,24,14,1,0,0,248,16
2244,100,214,4,14,0,0,0,248,16
2634,66,540,8,17,1,0,0,248,16
2154,66,528,8,14,1,0,0,248,16
2109,33,270,4,14,0,0,1,248,16
1628,33,212,4,14,1,0,0,248,16
1704,33,214,4,14,0,0,0,248,16
1468,33,340,4,15,0,0,0,248,16
1599,33,210,4,14,1,1,0,248,16
1894,33,214,4,14,0,0,0,248,16
3354,100,1000,24,14,1,0,0,248,16
1249,25,100,4,14,0,0,1,248,16
2490,33,720,16,14,1,0,0,248,16
2493,100,528,8,14,1,1,0,248,16
1740,33,214,4,14,0,0,0,248,16
3390,100,1000,24,15,1,0,0,248,16
3293,100,728,8,14,0,0,1,248,16
2804,100,720,16,14,1,0,0,248,16
1995,100,214,4,14,0,0,0,248,16
1969,66,425,8,14,0,0,0,248,16
2393,33,720,16,14,1,1,0,248,16
3140,66,1000,24,15,1,0,0,248,16
1744,33,214,4,14,0,0,0,248,16
2404,100,528,8,14,1,0,0,248,16
1999,66,420,8,14,1,0,0,248,16
2118,66,340,4,17,0,0,0,248,16
1718,66,212,4,14,1,0,0,248,16
2415,66,730,8,17,1,0,0,248,16
2795,66,1080,16,15,1,0,0,248,16
2994,100,720,16,14,1,0,0,248,16
1590,33,214,4,15,0,0,0,248,16
3544,100,1000,24,14,1,0,0,248,16
